time_s,time_rel_s,baro_rel_m,baro_amsl_m,Press,Temp,CRt,east_m,north_m,pos_amsl_m,pos_rel_m,gps_amsl_m,gps_rel_m,baro_rel_cal_m,baro_amsl_cal_m,baro_rel_err_m,baro_amsl_err_m,baro_rel_err_roll_m
247.158797,193.62374799999998,20.62906,77.74906,101436.7,19.89,-0.293676,110.15254427848942,67.28405011277341,77.93999,19.929989999999997,75.51,17.020000000000003,19.6116445,77.621645,-0.31834549999999595,-0.31834499999999366,-0.1883019000000013
247.258911,193.723862,20.74882,77.86882,101435.2,19.89,-0.4098672,110.15254427848942,67.28405011277341,77.93999,19.929989999999997,75.51,17.020000000000003,19.7314045,77.741405,-0.19858549999999653,-0.19858499999999424,-0.18296770000000123
247.359167,193.824118,20.7089,77.8289,101435.7,19.89,-0.4773784,110.14695703296238,67.28405011277341,77.93999,19.929989999999997,75.5,17.009999999999998,19.6914845,77.701485,-0.23850549999999515,-0.2385049999999893,-0.18034810000000115
247.458869,193.92381999999998,20.71955,77.83955,101435.6,19.9,-0.3791837,110.14695703296238,67.28405011277341,77.93,19.92000000000001,75.5,17.009999999999998,19.702134500000003,77.712135,-0.2178655000000056,-0.2178650000000033,-0.1770367000000013
247.558746,194.02369700000003,20.81003,77.93003,101434.5,19.9,-0.1070864,110.14695703296238,67.28405011277341,77.93,19.92000000000001,75.5,17.009999999999998,19.792614500000003,77.802615,-0.12738550000000615,-0.12738500000000386,-0.17228810000000153
247.659229,194.12418000000002,20.89785,78.01785,101433.4,19.91,0.1721663,110.14695703296238,67.28405011277341,77.92,19.910000000000004,75.5,17.009999999999998,19.8804345,77.890435,-0.029565500000003908,-0.02956500000000517,-0.16914950000000167
247.758905,194.223856,20.69559,77.81559,101435.9,19.92,0.3654342,110.15254427848942,67.28405011277341,77.92,19.910000000000004,75.5,17.009999999999998,19.6781745,77.688175,-0.2318255000000029,-0.23182500000000061,-0.16925770000000184
247.858902,194.32385299999999,20.50132,77.62132,101438.2,19.92,0.1831988,110.15254427848942,67.28405011277341,77.92,19.910000000000004,75.5,17.009999999999998,19.4839045,77.493905,-0.4260955000000024,-0.42609500000000367,-0.17277210000000195
247.959236,194.42418700000002,20.64769,77.76768,101436.4,19.93,-0.4707313,110.15254427848942,67.28405011277341,77.92,19.910000000000004,75.47,16.979999999999997,19.630274500000002,77.640265,-0.2797255000000014,-0.2797350000000023,-0.1747431000000021
248.059206,194.524157,20.6264,77.7464,101436.7,19.94,-0.8541902,110.15254427848942,67.28405011277341,77.91,19.9,75.47,16.979999999999997,19.608984500000002,77.618985,-0.29101549999999676,-0.2910150000000016,-0.17599470000000203
248.159141,194.62409200000002,20.70092,77.82092,101435.8,19.94,-0.4478383,110.15254427848942,67.28405011277341,77.9,19.890000000000008,75.44,16.949999999999996,19.6835045,77.693505,-0.20649550000000616,-0.20649500000000387,-0.17497050000000214
248.259634,194.724585,20.71156,77.83156,101435.7,19.95,0.1428943,110.15254427848942,67.28405011277341,77.9,19.890000000000008,75.44,16.949999999999996,19.6941445,77.704145,-0.1958555000000075,-0.19585500000000877,-0.1796417000000023
248.359058,194.824009,20.71422,77.83422,101435.6,19.95,0.3511335,110.14695703296238,67.28405011277341,77.89,19.880000000000003,75.45,16.96,19.696804500000002,77.706805,-0.18319550000000007,-0.18319499999999778,-0.18157070000000217
248.459191,194.92414200000002,20.59446,77.71446,101437.1,19.96,0.2452914,110.14695703296238,67.27293061997902,77.89,19.880000000000003,75.45,16.96,19.577044500000003,77.587045,-0.3029554999999995,-0.3029549999999972,-0.18345950000000222
248.559443,195.02439399999997,20.71156,77.83156,101435.7,19.97,0.0008296956,110.14695703296238,67.27293061997902,77.88,19.869999999999997,75.42,16.93,19.6941445,77.704145,-0.17585549999999728,-0.17585499999999854,-0.18275310000000225
248.659176,195.124127,20.59978,77.71978,101437.0,19.97,-0.1779771,110.14695703296238,67.27293061997902,77.88,19.869999999999997,75.42,16.93,19.5823645,77.592365,-0.2876354999999968,-0.28763499999999453,-0.18221930000000214
248.759174,195.22412500000002,20.48801,77.60801,101438.4,19.98,-0.2104163,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.44,16.949999999999996,19.4705945,77.480595,-0.39940549999999675,-0.39940500000000156,-0.19078730000000207
248.859622,195.324573,20.8952,78.0152,101433.5,19.98,-0.2170682,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.44,16.949999999999996,19.8777845,77.887785,0.007784500000003192,0.0077849999999983766,-0.18590170000000186
248.95947,195.424421,20.73552,77.85551,101435.4,19.99,0.03327845,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.43,16.940000000000005,19.718104500000003,77.728095,-0.15189549999999485,-0.1519049999999993,-0.1837307000000016
249.059866,195.52481699999998,20.46139,77.58139,101438.7,20.0,0.4499507,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.43,16.940000000000005,19.443974500000003,77.453975,-0.4260254999999944,-0.42602499999999566,-0.18863890000000133
249.159557,195.624508,20.82866,77.94866,101434.3,20.01,0.2503348,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.42,16.93,19.8112445,77.821245,-0.05875549999999663,-0.05875499999999079,-0.18902270000000107
249.25949,195.724441,20.95375,78.07375,101432.8,20.01,-0.1413941,110.14136978763382,67.26181112718461,77.88,19.869999999999997,75.42,16.93,19.9363345,77.946335,0.06633450000000352,0.06633500000000936,-0.1827531000000009
249.359562,195.82451300000002,20.66632,77.78632,101436.2,20.02,0.2744484,110.13578254210678,67.27293061997902,77.88,19.869999999999997,75.44,16.949999999999996,19.6489045,77.658905,-0.221095499999997,-0.22109499999999116,-0.18649030000000066
249.459575,195.92452600000001,20.69294,77.81293,101435.9,20.02,0.6195998,110.13578254210678,67.27293061997902,77.89,19.880000000000003,75.44,16.949999999999996,19.6755245,77.685515,-0.20447550000000092,-0.20448500000000536,-0.18404010000000057
249.559514,196.02446500000002,20.41881,77.53881,101439.2,20.03,-0.06320476,110.13578254210678,67.26181112718461,77.89,19.880000000000003,75.46,16.96999999999999,19.401394500000002,77.411395,-0.47860550000000046,-0.4786050000000017,-0.18712570000000042
249.660005,196.124956,20.48002,77.60002,101438.4,20.03,-0.9140087,110.13578254210678,67.26181112718461,77.89,19.880000000000003,75.46,16.96999999999999,19.4626045,77.472605,-0.41739550000000136,-0.4173949999999991,-0.18893390000000032
249.759531,196.22448200000002,20.35228,77.47227,101440.0,20.04,-1.127753,110.13578254210678,67.27293061997902,77.89,19.880000000000003,75.49,16.999999999999993,19.334864500000002,77.344855,-0.5451355000000007,-0.5451450000000051,-0.19116790000000017
249.859562,196.32451300000002,20.59978,77.71978,101437.0,20.04,-0.8358431,110.13578254210678,67.27293061997902,77.88,19.869999999999997,75.49,16.999999999999993,19.5823645,77.592365,-0.2876354999999968,-0.28763499999999453,-0.19180510000000006
249.959862,196.42481299999997,20.64237,77.76237,101436.5,20.04,-0.22789,110.13578254210678,67.27293061997902,77.88,19.869999999999997,75.5,17.009999999999998,19.6249545,77.634955,-0.24504549999999625,-0.2450449999999904,-0.1957954999999999
250.059553,196.52450399999998,20.7781,77.89809,101434.9,20.05,0.4931808,110.13578254210678,67.27293061997902,77.88,19.869999999999997,75.5,17.009999999999998,19.7606845,77.770675,-0.10931549999999746,-0.10932499999999834,-0.19045809999999988
250.159554,196.624505,20.5785,77.69849,101437.3,20.06,0.8757616,110.13578254210678,67.27293061997902,77.88,19.869999999999997,75.49,16.999999999999993,19.5610845,77.57107500000001,-0.3089154999999977,-0.3089249999999879,-0.1870902999999999
250.259625,196.724576,20.76479,77.88479,101435.1,20.05,0.6503797,110.13578254210678,67.27293061997902,77.87,19.860000000000007,75.49,16.999999999999993,19.747374500000003,77.757375,-0.1126255000000036,-0.11262500000000841,-0.18623710000000002
