time_s,time_rel_s,east_m_ref,north_m_ref,up_m_ref,dx_east_m,dy_north_m,dz_up_m,pred_dx_east_m,pred_dy_north_m,pred_dz_up_m,true_east_end_m,true_north_end_m,true_up_end_m,pred_east_end_m,pred_north_end_m,pred_up_end_m,local_error_3d_m
887.2559360000118,833.7000000000119,-0.3113948634473986,0.2386946602441044,17.250025514014958,-0.13409731818010745,0.11416883629793967,-6.059383916679435,-4.828182487918804,4.591249280849064,-5.15835659663394,-0.44549218162750603,0.3528634965420441,11.190641597335523,-5.139577351366203,4.829943941093169,12.091668917381018,6.549086586632615
887.3559360000119,833.8000000000119,-0.30878536462618794,0.2691100396507153,17.09991763573805,-0.14639519522789035,0.0867137258196265,-5.956615135744002,-4.318158360860647,4.423719483580042,-5.068195717338354,-0.4551805598540783,0.3558237654703418,11.143302499994046,-4.626943725486835,4.692829523230757,12.031721918399693,6.082969333802158
887.4559360000118,833.9000000000118,-0.3113986064471658,0.294307021736367,16.957263357808312,-0.15085587023167024,0.061516743733974755,-5.86395718843116,-3.790554236156401,4.799395519019297,-4.185462930437854,-0.46225447667883607,0.3558237654703418,11.093306169377152,-4.101952842603566,5.093702540755665,12.771800427370458,6.205823269988503
887.5559360000118,834.0000000000118,-0.3169658285349512,0.31646630834801753,16.8104625888078,-0.1508751300434807,0.039357457122324246,-5.7671495857641375,-6.725397351813852,3.599694874364536,-6.121628749706456,-0.4678409585784319,0.3558237654703418,11.04331300304366,-7.042363180348803,3.9161611827125533,10.688833839101342,7.485051799876646
887.6559360000118,834.1000000000118,-0.32256206249236496,0.3387410703372742,16.660221276236136,-0.1426703893866419,0.017082695133067594,-5.666877684243801,-7.816057883355969,3.4831661745801714,-5.383797382609284,-0.46523245187900686,0.3558237654703418,10.993343591992335,-8.138619945848333,3.821907244917446,11.276423893626852,8.424651018070392
887.7559360000118,834.2000000000119,-0.328158191316917,0.3610154140180926,16.502648306761863,-0.1355831820686113,-0.005191648547750838,-5.559331716363671,-5.756343399785324,5.220613586755967,-4.903177712183808,-0.4637413733855283,0.3558237654703418,10.943316590398192,-6.084501591102241,5.581629000774059,11.599470594578055,7.702760794649918
887.8559360000119,834.3000000000119,-0.3337371028606316,0.37508224329417966,16.350206524974706,-0.13000427052489671,-0.019258477823837883,-5.456840884797318,-7.088879364102423,5.048790281598816,-5.582348745927234,-0.4637413733855283,0.3558237654703418,10.893365640177388,-7.4226164669630545,5.423872524892995,10.767857779047471,8.609692968921978
887.9559360000119,834.4000000000119,-0.33931682170327965,0.3861867569148663,16.19310249748344,-0.1285064753277455,-0.030362991444524534,-5.349631442074614,-7.680759447037124,5.519906041844669,-5.251393090035547,-0.46782329703102515,0.3558237654703418,10.843471055408827,-8.020076268740404,5.906092798759535,10.941709407447894,9.372921746413626
888.0559360000118,834.5000000000118,-0.34901107567225126,0.3973310410436957,16.04007415284355,-0.12031754324032518,-0.04150727557335393,-5.246714450802559,-8.191078990165758,5.671745581848398,-5.90638475585039,-0.46932861891257643,0.3558237654703418,10.793359702040993,-8.54009006583801,6.069076622892094,10.133689396993162,9.910278172552857
888.1559360000118,834.6000000000118,-0.36425004984081727,0.40030173585785167,15.883032778699983,-0.10507856907175916,-0.05260830456466431,-5.139591704217024,-8.471865156011743,5.571563980406237,-5.381399658166212,-0.46932861891257643,0.34769343129318736,10.74344107448296,-8.836115205852561,5.971865716264089,10.501633120533771,10.084289899096849
888.2559360000118,834.7000000000119,-0.37694906488874397,0.40030173585785167,15.730050503004286,-0.09237955402383247,-0.055597463181909224,-5.02923340571269,-8.379484221759364,4.012587812318682,-5.742335269323273,-0.46932861891257643,0.34470427267594245,10.700817097291596,-8.75643328664811,4.412889548176533,9.987715233681012,9.259306101306336
888.3559360000119,834.8000000000119,-0.3922342729527698,0.40030173585785167,15.57991371896405,-0.07300088278754102,-0.06374409536905679,-4.926545930242829,-8.712618707826337,4.539973031240729,-5.592867064903177,-0.4652351557403108,0.3365576404887949,10.653367788721221,-9.104852980779107,4.940274767098581,9.987046654060872,9.81229796729917
888.4559360000119,834.9000000000119,-0.408994167119588,0.392142267811933,15.42993020486789,-0.050646678092996944,-0.05855748793038995,-4.819286553380531,-6.956104485743305,5.5019782192143225,-5.241270853318857,-0.45964084521258497,0.33358477988154306,10.61064365148736,-7.365098652862893,5.894120487026256,10.188659351549035,8.875977446628871
888.5559360000118,835.0000000000118,-0.4216245787953177,0.38918224385353983,15.280351855892821,-0.03242906611783741,-0.055597463971996774,-4.709707881656524,-9.330171415512277,4.206600750461958,-6.507958355440875,-0.4540536449131551,0.33358477988154306,10.570643974236297,-9.751795994307594,4.595782994315498,8.772393500451946,10.384991631258663
888.6559360000118,835.1000000000118,-0.4409931144348776,0.38918224385353983,15.137501178483536,-0.011573768095053227,-0.0637500399616478,-4.606828331150185,-9.40772643499818,4.181438141597474,-7.018479845419684,-0.4525668825299308,0.32543220389189204,10.530672847333351,-9.848719549433058,4.570620385451014,8.119021333063852,10.58892679466991
888.7559360000118,835.2000000000119,-0.45922782691825154,0.38918224385353983,14.98308428543907,0.010741259247174728,-0.06671695597630867,-4.492295923546621,-8.845522100858771,3.5747571241710734,-6.583718819182421,-0.4484865676710768,0.32246528787723117,10.490788361892449,-9.304749927777022,3.9639393680246133,8.399365466256649,9.801417443835861
888.8559360000119,835.3000000000119,-0.47597911420318295,0.38918224385353983,14.837786024349754,0.033092745885143826,-0.07486320110305628,-4.394423821263825,-8.200005803144713,3.928784906511283,-6.0566938422516525,-0.4428863683180391,0.31431904275048356,10.443362203085929,-8.675984917347895,4.317967150364823,8.781092182098101,9.304636022452264
888.9559360000119,835.4000000000119,-0.49278908209871053,0.38918224385353983,14.690053404521471,0.051396690622875996,-0.08599547264781354,-4.289406412415657,-8.67822583499694,4.846689510858724,-6.018313115695858,-0.44139239147583453,0.3031867712057263,10.400646992105814,-9.17101491709565,5.235871754712264,8.671740288825614,10.174812478614385
889.0559360000118,835.5000000000118,-0.5054647084773147,0.3810227392073969,14.547267737694348,0.06815833680376471,-0.08079643691896438,-4.193833339900914,-8.728583379872953,4.967701913249316,-6.994551918051106,-0.43730637167355,0.3002263022884325,10.353434397793434,-9.234048088350267,5.348724652456713,7.552715819643242,10.522073226107482
889.1559360000118,835.6000000000118,-0.5166392983246045,0.36990314805346125,14.407266499298377,0.08083415217731932,-0.07782604551238415,-4.103910255888877,-8.29753902216821,5.0028999219988375,-6.162893187959642,-0.4358051461472852,0.2920771025410771,10.3033562434095,-8.814178320492815,5.372803070052298,8.244373311338734,10.012508383022427
889.2559360000118,835.7000000000119,-0.5278150185622609,0.35062160569584605,14.259911890290207,0.0961083960089405,-0.06151479620181288,-4.006589387047093,-7.615290356775651,5.895083637136487,-5.903852278212733,-0.4317066225533204,0.28910680949403317,10.253322503243114,-8.143105375337912,6.245705242832333,8.356059612077473,9.927051027303639
889.3559360000119,835.8000000000119,-0.5348891597881696,0.3365429577118715,14.117244944882255,0.10057092700785653,-0.047436148217838314,-3.913938626413035,-8.549406451312484,5.9926904620779275,-5.466212675939412,-0.4343182327803131,0.28910680949403317,10.20330631846922,-9.084295611100654,6.329233419789799,8.651032268942844,10.663713838934804
